943677;100006;Старший специалист;Иваново;30.06.2023;83;7
331068;100007;Ведущий специалист;Владимир;30.06.2023;46;13
763428;100009;Старший специалист;Уфа;30.06.2023;86;11
359919;100010;Старший специалист;Иваново;30.06.2023;67;6
733849;100011;Ведущий специалист;Уфа;30.06.2023;86;11
324848;100012;Ведущий специалист;Владимир;30.06.2023;63;9
825997;100013;Старший специалист;Хабаровск;30.06.2023;53;11
830637;100014;Старший специалист;Владимир;30.06.2023;77;4
435535;100001;Главный специалист;Владимир;30.06.2023;45;13
18087;100008;Ведущий специалист;Уфа;01.07.2023;99;7
763428;100009;Старший специалист;Уфа;01.07.2023;92;9
733849;100011;Ведущий специалист;Уфа;01.07.2023;39;6
324848;100012;Ведущий специалист;Владимир;01.07.2023;93;9
825997;100013;Старший специалист;Хабаровск;01.07.2023;95;12
830637;100014;Старший специалист;Владимир;01.07.2023;91;12
435535;100001;Главный специалист;Владимир;01.07.2023;26;8
419323;100002;Главный специалист;Иваново;01.07.2023;67;13
773673;100003;Ведущий специалист;Уфа;01.07.2023;45;5
721850;100004;Старший специалист;Иваново;01.07.2023;85;4
943677;100006;Старший специалист;Иваново;01.07.2023;97;9
331068;100007;Ведущий специалист;Владимир;01.07.2023;46;4
359919;100010;Старший специалист;Иваново;01.07.2023;53;4
435535;100001;Главный специалист;Владимир;02.07.2023;63;4
419323;100002;Главный специалист;Иваново;02.07.2023;40;10
773673;100003;Ведущий специалист;Уфа;02.07.2023;83;9
697888;100005;Главный специалист;Уфа;02.07.2023;75;13
943677;100006;Старший специалист;Иваново;02.07.2023;28;4
331068;100007;Ведущий специалист;Владимир;02.07.2023;78;14
18087;100008;Ведущий специалист;Уфа;02.07.2023;65;5
763428;100009;Старший специалист;Уфа;02.07.2023;39;10
733849;100011;Ведущий специалист;Уфа;02.07.2023;36;6
825997;100013;Старший специалист;Хабаровск;02.07.2023;81;10
830637;100014;Старший специалист;Владимир;02.07.2023;48;7
721850;100004;Старший специалист;Иваново;02.07.2023;25;12
18087;100008;Ведущий специалист;Уфа;03.07.2023;35;13
763428;100009;Старший специалист;Уфа;03.07.2023;88;7
359919;100010;Старший специалист;Иваново;03.07.2023;95;4
324848;100012;Ведущий специалист;Владимир;03.07.2023;54;12
825997;100013;Старший специалист;Хабаровск;03.07.2023;70;7
419323;100002;Главный специалист;Иваново;03.07.2023;37;4
773673;100003;Ведущий специалист;Уфа;03.07.2023;30;13
721850;100004;Старший специалист;Иваново;03.07.2023;67;10
697888;100005;Главный специалист;Уфа;03.07.2023;50;4
943677;100006;Старший специалист;Иваново;03.07.2023;42;6
