331068;100007;Ведущий специалист;Владимир;25.07.2023;43;4
763428;100009;Старший специалист;Уфа;25.07.2023;89;4
359919;100010;Старший специалист;Иваново;25.07.2023;46;14
733849;100011;Ведущий специалист;Уфа;25.07.2023;96;10
825997;100013;Старший специалист;Хабаровск;25.07.2023;36;11
435535;100001;Главный специалист;Владимир;26.07.2023;39;13
419323;100002;Главный специалист;Иваново;26.07.2023;47;9
721850;100004;Старший специалист;Иваново;26.07.2023;28;6
697888;100005;Главный специалист;Уфа;26.07.2023;55;14
943677;100006;Старший специалист;Иваново;26.07.2023;76;6
331068;100007;Ведущий специалист;Владимир;26.07.2023;39;9
359919;100010;Старший специалист;Иваново;26.07.2023;43;6
733849;100011;Ведущий специалист;Уфа;26.07.2023;71;7
324848;100012;Ведущий специалист;Владимир;26.07.2023;98;10
825997;100013;Старший специалист;Хабаровск;26.07.2023;79;4
830637;100014;Старший специалист;Владимир;26.07.2023;66;6
773673;100003;Ведущий специалист;Уфа;26.07.2023;41;11
18087;100008;Ведущий специалист;Уфа;27.07.2023;58;10
359919;100010;Старший специалист;Иваново;27.07.2023;57;14
733849;100011;Ведущий специалист;Уфа;27.07.2023;38;6
324848;100012;Ведущий специалист;Владимир;27.07.2023;97;7
825997;100013;Старший специалист;Хабаровск;27.07.2023;90;9
830637;100014;Старший специалист;Владимир;27.07.2023;63;10
721850;100004;Старший специалист;Иваново;27.07.2023;22;10
697888;100005;Главный специалист;Уфа;27.07.2023;91;14
943677;100006;Старший специалист;Иваново;27.07.2023;47;14
763428;100009;Старший специалист;Уфа;27.07.2023;26;8
435535;100001;Главный специалист;Владимир;28.07.2023;36;9
419323;100002;Главный специалист;Иваново;28.07.2023;40;13
773673;100003;Ведущий специалист;Уфа;28.07.2023;51;6
721850;100004;Старший специалист;Иваново;28.07.2023;39;12
943677;100006;Старший специалист;Иваново;28.07.2023;80;9
331068;100007;Ведущий специалист;Владимир;28.07.2023;97;9
18087;100008;Ведущий специалист;Уфа;28.07.2023;27;6
763428;100009;Старший специалист;Уфа;28.07.2023;83;13
359919;100010;Старший специалист;Иваново;28.07.2023;21;8
733849;100011;Ведущий специалист;Уфа;28.07.2023;52;11
825997;100013;Старший специалист;Хабаровск;28.07.2023;69;8
830637;100014;Старший специалист;Владимир;28.07.2023;22;5
697888;100005;Главный специалист;Уфа;28.07.2023;62;5
18087;100008;Ведущий специалист;Уфа;29.07.2023;74;7
763428;100009;Старший специалист;Уфа;29.07.2023;99;13
733849;100011;Ведущий специалист;Уфа;29.07.2023;49;8
324848;100012;Ведущий специалист;Владимир;29.07.2023;71;6
830637;100014;Старший специалист;Владимир;29.07.2023;80;8
419323;100002;Главный специалист;Иваново;29.07.2023;31;7
721850;100004;Старший специалист;Иваново;29.07.2023;44;14
697888;100005;Главный специалист;Уфа;29.07.2023;43;8
943677;100006;Старший специалист;Иваново;29.07.2023;34;13
331068;100007;Ведущий специалист;Владимир;29.07.2023;72;10
359919;100010;Старший специалист;Иваново;29.07.2023;70;7
825997;100013;Старший специалист;Хабаровск;29.07.2023;84;8
435535;100001;Главный специалист;Владимир;30.07.2023;83;13
419323;100002;Главный специалист;Иваново;30.07.2023;54;8
773673;100003;Ведущий специалист;Уфа;30.07.2023;55;14
721850;100004;Старший специалист;Иваново;30.07.2023;52;9
697888;100005;Главный специалист;Уфа;30.07.2023;96;7
943677;100006;Старший специалист;Иваново;30.07.2023;39;13
331068;100007;Ведущий специалист;Владимир;30.07.2023;58;10
763428;100009;Старший специалист;Уфа;30.07.2023;82;4
359919;100010;Старший специалист;Иваново;30.07.2023;32;9
733849;100011;Ведущий специалист;Уфа;30.07.2023;52;5
324848;100012;Ведущий специалист;Владимир;30.07.2023;63;11
825997;100013;Старший специалист;Хабаровск;30.07.2023;84;11
830637;100014;Старший специалист;Владимир;30.07.2023;39;10
763428;100009;Старший специалист;Уфа;31.07.2023;95;14
359919;100010;Старший специалист;Иваново;31.07.2023;92;9
324848;100012;Ведущий специалист;Владимир;31.07.2023;94;10
825997;100013;Старший специалист;Хабаровск;31.07.2023;24;6
435535;100001;Главный специалист;Владимир;31.07.2023;45;8
419323;100002;Главный специалист;Иваново;31.07.2023;86;6
773673;100003;Ведущий специалист;Уфа;31.07.2023;28;12
