18087;100008;Ведущий специалист;Уфа;30.03.2023;37;8
763428;100009;Старший специалист;Уфа;30.03.2023;37;7
359919;100010;Старший специалист;Иваново;30.03.2023;64;4
733849;100011;Ведущий специалист;Уфа;30.03.2023;83;8
324848;100012;Ведущий специалист;Владимир;30.03.2023;47;6
825997;100013;Старший специалист;Хабаровск;30.03.2023;97;14
830637;100014;Старший специалист;Владимир;30.03.2023;94;7
18087;100008;Ведущий специалист;Уфа;31.03.2023;49;11
763428;100009;Старший специалист;Уфа;31.03.2023;81;11
359919;100010;Старший специалист;Иваново;31.03.2023;34;13
733849;100011;Ведущий специалист;Уфа;31.03.2023;56;6
324848;100012;Ведущий специалист;Владимир;31.03.2023;63;13
830637;100014;Старший специалист;Владимир;31.03.2023;42;5
435535;100001;Главный специалист;Владимир;31.03.2023;86;11
419323;100002;Главный специалист;Иваново;31.03.2023;62;5
773673;100003;Ведущий специалист;Уфа;31.03.2023;96;14
943677;100006;Старший специалист;Иваново;31.03.2023;60;14
825997;100013;Старший специалист;Хабаровск;31.03.2023;52;5
435535;100001;Главный специалист;Владимир;01.04.2023;72;14
419323;100002;Главный специалист;Иваново;01.04.2023;89;9
773673;100003;Ведущий специалист;Уфа;01.04.2023;79;6
721850;100004;Старший специалист;Иваново;01.04.2023;65;9
697888;100005;Главный специалист;Уфа;01.04.2023;29;6
18087;100008;Ведущий специалист;Уфа;01.04.2023;45;7
763428;100009;Старший специалист;Уфа;01.04.2023;33;11
359919;100010;Старший специалист;Иваново;01.04.2023;66;11
733849;100011;Ведущий специалист;Уфа;01.04.2023;80;8
324848;100012;Ведущий специалист;Владимир;01.04.2023;70;8
825997;100013;Старший специалист;Хабаровск;01.04.2023;49;4
830637;100014;Старший специалист;Владимир;01.04.2023;40;8
943677;100006;Старший специалист;Иваново;01.04.2023;37;7
331068;100007;Ведущий специалист;Владимир;01.04.2023;28;7
763428;100009;Старший специалист;Уфа;02.04.2023;67;4
359919;100010;Старший специалист;Иваново;02.04.2023;63;14
825997;100013;Старший специалист;Хабаровск;02.04.2023;35;5
830637;100014;Старший специалист;Владимир;02.04.2023;53;4
435535;100001;Главный специалист;Владимир;02.04.2023;90;4
419323;100002;Главный специалист;Иваново;02.04.2023;97;8
773673;100003;Ведущий специалист;Уфа;02.04.2023;53;10
721850;100004;Старший специалист;Иваново;02.04.2023;35;14
697888;100005;Главный специалист;Уфа;02.04.2023;86;5
943677;100006;Старший специалист;Иваново;02.04.2023;97;6
733849;100011;Ведущий специалист;Уфа;02.04.2023;60;14
324848;100012;Ведущий специалист;Владимир;02.04.2023;31;4
435535;100001;Главный специалист;Владимир;03.04.2023;88;8
419323;100002;Главный специалист;Иваново;03.04.2023;86;13
773673;100003;Ведущий специалист;Уфа;03.04.2023;38;6
943677;100006;Старший специалист;Иваново;03.04.2023;67;6
331068;100007;Ведущий специалист;Владимир;03.04.2023;96;10
18087;100008;Ведущий специалист;Уфа;03.04.2023;31;4
763428;100009;Старший специалист;Уфа;03.04.2023;38;6
359919;100010;Старший специалист;Иваново;03.04.2023;70;7
733849;100011;Ведущий специалист;Уфа;03.04.2023;82;13
324848;100012;Ведущий специалист;Владимир;03.04.2023;81;7
830637;100014;Старший специалист;Владимир;03.04.2023;48;9
721850;100004;Старший специалист;Иваново;03.04.2023;59;11
697888;100005;Главный специалист;Уфа;03.04.2023;46;9
18087;100008;Ведущий специалист;Уфа;04.04.2023;66;12
763428;100009;Старший специалист;Уфа;04.04.2023;80;4
359919;100010;Старший специалист;Иваново;04.04.2023;33;6
733849;100011;Ведущий специалист;Уфа;04.04.2023;58;13
324848;100012;Ведущий специалист;Владимир;04.04.2023;59;6
435535;100001;Главный специалист;Владимир;04.04.2023;43;10
419323;100002;Главный специалист;Иваново;04.04.2023;60;8
773673;100003;Ведущий специалист;Уфа;04.04.2023;60;4
721850;100004;Старший специалист;Иваново;04.04.2023;29;12
697888;100005;Главный специалист;Уфа;04.04.2023;63;8
943677;100006;Старший специалист;Иваново;04.04.2023;43;9
331068;100007;Ведущий специалист;Владимир;04.04.2023;73;14
825997;100013;Старший специалист;Хабаровск;04.04.2023;85;7
830637;100014;Старший специалист;Владимир;04.04.2023;75;14
419323;100002;Главный специалист;Иваново;05.04.2023;85;6
721850;100004;Старший специалист;Иваново;05.04.2023;55;10
697888;100005;Главный специалист;Уфа;05.04.2023;55;8
943677;100006;Старший специалист;Иваново;05.04.2023;36;5
18087;100008;Ведущий специалист;Уфа;05.04.2023;33;10
