763428;100009;Старший специалист;Уфа;12.02.2023;52;5
733849;100011;Ведущий специалист;Уфа;12.02.2023;89;6
324848;100012;Ведущий специалист;Владимир;12.02.2023;54;6
825997;100013;Старший специалист;Хабаровск;12.02.2023;27;11
435535;100001;Главный специалист;Владимир;12.02.2023;30;10
697888;100005;Главный специалист;Уфа;12.02.2023;23;6
331068;100007;Ведущий специалист;Владимир;12.02.2023;83;7
18087;100008;Ведущий специалист;Уфа;13.02.2023;69;8
763428;100009;Старший специалист;Уфа;13.02.2023;57;6
359919;100010;Старший специалист;Иваново;13.02.2023;81;7
324848;100012;Ведущий специалист;Владимир;13.02.2023;70;7
825997;100013;Старший специалист;Хабаровск;13.02.2023;78;8
435535;100001;Главный специалист;Владимир;13.02.2023;89;14
419323;100002;Главный специалист;Иваново;13.02.2023;96;14
721850;100004;Старший специалист;Иваново;13.02.2023;82;4
943677;100006;Старший специалист;Иваново;13.02.2023;31;8
331068;100007;Ведущий специалист;Владимир;13.02.2023;98;6
733849;100011;Ведущий специалист;Уфа;13.02.2023;82;10
435535;100001;Главный специалист;Владимир;14.02.2023;67;10
419323;100002;Главный специалист;Иваново;14.02.2023;82;14
773673;100003;Ведущий специалист;Уфа;14.02.2023;23;7
721850;100004;Старший специалист;Иваново;14.02.2023;59;12
697888;100005;Главный специалист;Уфа;14.02.2023;70;11
943677;100006;Старший специалист;Иваново;14.02.2023;91;12
18087;100008;Ведущий специалист;Уфа;14.02.2023;49;14
763428;100009;Старший специалист;Уфа;14.02.2023;44;4
359919;100010;Старший специалист;Иваново;14.02.2023;64;13
324848;100012;Ведущий специалист;Владимир;14.02.2023;79;5
825997;100013;Старший специалист;Хабаровск;14.02.2023;64;10
830637;100014;Старший специалист;Владимир;14.02.2023;72;14
331068;100007;Ведущий специалист;Владимир;14.02.2023;91;7
763428;100009;Старший специалист;Уфа;15.02.2023;94;9
359919;100010;Старший специалист;Иваново;15.02.2023;27;5
324848;100012;Ведущий специалист;Владимир;15.02.2023;93;6
825997;100013;Старший специалист;Хабаровск;15.02.2023;28;5
830637;100014;Старший специалист;Владимир;15.02.2023;49;14
435535;100001;Главный специалист;Владимир;15.02.2023;82;4
419323;100002;Главный специалист;Иваново;15.02.2023;80;4
721850;100004;Старший специалист;Иваново;15.02.2023;76;11
943677;100006;Старший специалист;Иваново;15.02.2023;37;8
331068;100007;Ведущий специалист;Владимир;15.02.2023;61;8
18087;100008;Ведущий специалист;Уфа;15.02.2023;78;11
733849;100011;Ведущий специалист;Уфа;15.02.2023;38;5
773673;100003;Ведущий специалист;Уфа;16.02.2023;57;12
721850;100004;Старший специалист;Иваново;16.02.2023;33;13
697888;100005;Главный специалист;Уфа;16.02.2023;59;10
943677;100006;Старший специалист;Иваново;16.02.2023;83;12
763428;100009;Старший специалист;Уфа;16.02.2023;100;9
359919;100010;Старший специалист;Иваново;16.02.2023;91;11
733849;100011;Ведущий специалист;Уфа;16.02.2023;56;9
324848;100012;Ведущий специалист;Владимир;16.02.2023;61;6
825997;100013;Старший специалист;Хабаровск;16.02.2023;48;7
830637;100014;Старший специалист;Владимир;16.02.2023;93;11
435535;100001;Главный специалист;Владимир;16.02.2023;75;7
419323;100002;Главный специалист;Иваново;16.02.2023;60;13
331068;100007;Ведущий специалист;Владимир;16.02.2023;53;11
18087;100008;Ведущий специалист;Уфа;17.02.2023;43;13
763428;100009;Старший специалист;Уфа;17.02.2023;60;6
359919;100010;Старший специалист;Иваново;17.02.2023;75;11
733849;100011;Ведущий специалист;Уфа;17.02.2023;60;14
324848;100012;Ведущий специалист;Владимир;17.02.2023;36;12
825997;100013;Старший специалист;Хабаровск;17.02.2023;82;14
830637;100014;Старший специалист;Владимир;17.02.2023;40;11
435535;100001;Главный специалист;Владимир;17.02.2023;51;12
419323;100002;Главный специалист;Иваново;17.02.2023;95;11
773673;100003;Ведущий специалист;Уфа;17.02.2023;96;10
721850;100004;Старший специалист;Иваново;17.02.2023;84;14
697888;100005;Главный специалист;Уфа;17.02.2023;41;8
773673;100003;Ведущий специалист;Уфа;18.02.2023;43;8
721850;100004;Старший специалист;Иваново;18.02.2023;61;8
697888;100005;Главный специалист;Уфа;18.02.2023;45;10
943677;100006;Старший специалист;Иваново;18.02.2023;41;13
18087;100008;Ведущий специалист;Уфа;18.02.2023;37;7
733849;100011;Ведущий специалист;Уфа;18.02.2023;54;4
324848;100012;Ведущий специалист;Владимир;18.02.2023;96;13
435535;100001;Главный специалист;Владимир;18.02.2023;57;5
419323;100002;Главный специалист;Иваново;18.02.2023;38;5
331068;100007;Ведущий специалист;Владимир;18.02.2023;33;4
18087;100008;Ведущий специалист;Уфа;19.02.2023;44;11
763428;100009;Старший специалист;Уфа;19.02.2023;39;9
359919;100010;Старший специалист;Иваново;19.02.2023;81;9
733849;100011;Ведущий специалист;Уфа;19.02.2023;94;11
324848;100012;Ведущий специалист;Владимир;19.02.2023;88;9
825997;100013;Старший специалист;Хабаровск;19.02.2023;37;14
435535;100001;Главный специалист;Владимир;19.02.2023;83;4
419323;100002;Главный специалист;Иваново;19.02.2023;51;5
773673;100003;Ведущий специалист;Уфа;19.02.2023;66;9
721850;100004;Старший специалист;Иваново;19.02.2023;79;4
697888;100005;Главный специалист;Уфа;19.02.2023;90;4
943677;100006;Старший специалист;Иваново;19.02.2023;91;8
830637;100014;Старший специалист;Владимир;19.02.2023;30;5
435535;100001;Главный специалист;Владимир;20.02.2023;30;7
773673;100003;Ведущий специалист;Уфа;20.02.2023;47;6
721850;100004;Старший специалист;Иваново;20.02.2023;52;9
18087;100008;Ведущий специалист;Уфа;20.02.2023;20;8
359919;100010;Старший специалист;Иваново;20.02.2023;41;11
733849;100011;Ведущий специалист;Уфа;20.02.2023;39;12
324848;100012;Ведущий специалист;Владимир;20.02.2023;80;6
825997;100013;Старший специалист;Хабаровск;20.02.2023;36;11
943677;100006;Старший специалист;Иваново;20.02.2023;74;12
331068;100007;Ведущий специалист;Владимир;20.02.2023;40;13
18087;100008;Ведущий специалист;Уфа;21.02.2023;69;13
763428;100009;Старший специалист;Уфа;21.02.2023;64;10
324848;100012;Ведущий специалист;Владимир;21.02.2023;60;6
825997;100013;Старший специалист;Хабаровск;21.02.2023;84;5
830637;100014;Старший специалист;Владимир;21.02.2023;59;7
435535;100001;Главный специалист;Владимир;21.02.2023;85;11
419323;100002;Главный специалист;Иваново;21.02.2023;34;9
773673;100003;Ведущий специалист;Уфа;21.02.2023;20;8
697888;100005;Главный специалист;Уфа;21.02.2023;35;4
331068;100007;Ведущий специалист;Владимир;21.02.2023;90;11
435535;100001;Главный специалист;Владимир;22.02.2023;75;8
419323;100002;Главный специалист;Иваново;22.02.2023;49;4
773673;100003;Ведущий специалист;Уфа;22.02.2023;26;6
943677;100006;Старший специалист;Иваново;22.02.2023;64;6
331068;100007;Ведущий специалист;Владимир;22.02.2023;98;12
18087;100008;Ведущий специалист;Уфа;22.02.2023;75;11
763428;100009;Старший специалист;Уфа;22.02.2023;81;14
359919;100010;Старший специалист;Иваново;22.02.2023;32;5
733849;100011;Ведущий специалист;Уфа;22.02.2023;84;6
324848;100012;Ведущий специалист;Владимир;22.02.2023;55;12
825997;100013;Старший специалист;Хабаровск;22.02.2023;45;6
830637;100014;Старший специалист;Владимир;22.02.2023;80;14
721850;100004;Старший специалист;Иваново;22.02.2023;42;6
697888;100005;Главный специалист;Уфа;22.02.2023;70;8
18087;100008;Ведущий специалист;Уфа;23.02.2023;20;11
763428;100009;Старший специалист;Уфа;23.02.2023;86;6
359919;100010;Старший специалист;Иваново;23.02.2023;26;9
825997;100013;Старший специалист;Хабаровск;23.02.2023;59;4
830637;100014;Старший специалист;Владимир;23.02.2023;74;6
773673;100003;Ведущий специалист;Уфа;23.02.2023;62;8
721850;100004;Старший специалист;Иваново;23.02.2023;76;13
943677;100006;Старший специалист;Иваново;23.02.2023;92;10
331068;100007;Ведущий специалист;Владимир;23.02.2023;58;10
733849;100011;Ведущий специалист;Уфа;23.02.2023;68;14
324848;100012;Ведущий специалист;Владимир;23.02.2023;60;10
435535;100001;Главный специалист;Владимир;24.02.2023;24;4
773673;100003;Ведущий специалист;Уфа;24.02.2023;56;11
