733849;100011;Ведущий специалист;Уфа;17.07.2023;21;7
419323;100002;Главный специалист;Иваново;18.07.2023;98;12
773673;100003;Ведущий специалист;Уфа;18.07.2023;94;11
721850;100004;Старший специалист;Иваново;18.07.2023;37;13
697888;100005;Главный специалист;Уфа;18.07.2023;46;12
943677;100006;Старший специалист;Иваново;18.07.2023;47;14
359919;100010;Старший специалист;Иваново;18.07.2023;68;4
733849;100011;Ведущий специалист;Уфа;18.07.2023;55;14
324848;100012;Ведущий специалист;Владимир;18.07.2023;52;13
825997;100013;Старший специалист;Хабаровск;18.07.2023;35;9
435535;100001;Главный специалист;Владимир;18.07.2023;99;13
331068;100007;Ведущий специалист;Владимир;18.07.2023;30;10
18087;100008;Ведущий специалист;Уфа;19.07.2023;54;4
763428;100009;Старший специалист;Уфа;19.07.2023;34;14
359919;100010;Старший специалист;Иваново;19.07.2023;35;7
733849;100011;Ведущий специалист;Уфа;19.07.2023;82;10
324848;100012;Ведущий специалист;Владимир;19.07.2023;92;9
825997;100013;Старший специалист;Хабаровск;19.07.2023;60;8
435535;100001;Главный специалист;Владимир;19.07.2023;78;12
419323;100002;Главный специалист;Иваново;19.07.2023;68;6
721850;100004;Старший специалист;Иваново;19.07.2023;41;11
697888;100005;Главный специалист;Уфа;19.07.2023;81;11
943677;100006;Старший специалист;Иваново;19.07.2023;53;13
331068;100007;Ведущий специалист;Владимир;19.07.2023;20;9
830637;100014;Старший специалист;Владимир;19.07.2023;83;14
435535;100001;Главный специалист;Владимир;20.07.2023;94;10
419323;100002;Главный специалист;Иваново;20.07.2023;76;5
773673;100003;Ведущий специалист;Уфа;20.07.2023;35;13
721850;100004;Старший специалист;Иваново;20.07.2023;21;10
697888;100005;Главный специалист;Уфа;20.07.2023;66;11
943677;100006;Старший специалист;Иваново;20.07.2023;30;7
331068;100007;Ведущий специалист;Владимир;20.07.2023;62;12
18087;100008;Ведущий специалист;Уфа;20.07.2023;31;11
359919;100010;Старший специалист;Иваново;20.07.2023;31;14
733849;100011;Ведущий специалист;Уфа;20.07.2023;78;5
324848;100012;Ведущий специалист;Владимир;20.07.2023;89;5
830637;100014;Старший специалист;Владимир;20.07.2023;20;5
18087;100008;Ведущий специалист;Уфа;21.07.2023;60;8
763428;100009;Старший специалист;Уфа;21.07.2023;21;6
359919;100010;Старший специалист;Иваново;21.07.2023;49;8
733849;100011;Ведущий специалист;Уфа;21.07.2023;68;11
324848;100012;Ведущий специалист;Владимир;21.07.2023;98;12
825997;100013;Старший специалист;Хабаровск;21.07.2023;44;5
830637;100014;Старший специалист;Владимир;21.07.2023;41;5
435535;100001;Главный специалист;Владимир;21.07.2023;50;8
419323;100002;Главный специалист;Иваново;21.07.2023;95;4
773673;100003;Ведущий специалист;Уфа;21.07.2023;44;12
697888;100005;Главный специалист;Уфа;21.07.2023;76;9
943677;100006;Старший специалист;Иваново;21.07.2023;69;10
331068;100007;Ведущий специалист;Владимир;21.07.2023;20;6
435535;100001;Главный специалист;Владимир;22.07.2023;41;6
419323;100002;Главный специалист;Иваново;22.07.2023;46;8
697888;100005;Главный специалист;Уфа;22.07.2023;44;7
331068;100007;Ведущий специалист;Владимир;22.07.2023;46;13
18087;100008;Ведущий специалист;Уфа;22.07.2023;22;7
763428;100009;Старший специалист;Уфа;22.07.2023;66;13
359919;100010;Старший специалист;Иваново;22.07.2023;98;13
733849;100011;Ведущий специалист;Уфа;22.07.2023;38;4
324848;100012;Ведущий специалист;Владимир;22.07.2023;99;5
825997;100013;Старший специалист;Хабаровск;22.07.2023;82;8
943677;100006;Старший специалист;Иваново;22.07.2023;61;14
18087;100008;Ведущий специалист;Уфа;23.07.2023;40;6
733849;100011;Ведущий специалист;Уфа;23.07.2023;95;11
